aziwarlerc'h,aziwarlerc'h,1955
aziwarskan,aziwarskav,1868
Aziwarvreman,aziwarvrema,1929
aziveza,aziwezha,1921
azoarvat,azoarevat,1763
azoarevad,azoarevat,1859
azournad,azornad(o),1787
zournad,azornad(o),1792
azournad,azornad(o),1829
azornadeu,azornad(o),1849
adornado,azornad(o),1869
azornad,azornad(o),1916
azougarveach,azougarwezh,1905
azreg,azrek,1902
azrema,azrema,1979
azuman,azuma,1878
abadaouet,abadaouet,1867
Abades,abadez,1633
Abads,abadez,1732
Abadess,abadez,1744
Abads,abadez,1752
abadez,abadez,1911
Abadez,abadez,1915
abadorenn,abadorenn,1732
Abadorenn,abadorenn,1876
abafeit,abafaet,1921
abafeit,abafaet,1921
abofet,abafet,1868
abafet,abafet,1906
abafet,abafet,1927
abafet,abafet,1580
Abafet,abafet,1866
abaffet,abafet,1878
abaffet,abafet,1919
abaffet,abafet,1834
Abalafin,abalafin,1905
abalafin,abalafin,1905
abardaesvez,abardaevezh,1878
abadrves,abardaevezh,1895
abardaveznoz,abardaevezhnoz,1878
abardaveznoz,abardaevezhnoz,1889
abardenoz,abardaeznoz,1902
D'abardaeznoz,abardaeznoz,1904
abardaeznoz,abardaeznoz,1929
Abel,Abel,1499
Abeuffret,abeuvret,1499
Aberet,abeuvret,1909
abillad,abilaat,1790
abiltt,abilded,1792
habiltet,abilded,1821
habiltt,abilded,1838
abiltd,abilded,1857
abiltd,abilded,1861
abilted,abilded,1905
habilentez,abilentez,1866
Abilhetez,abilhetez,1941
abilite,abilite,1869
abymet,abimet,1710
Abominabldet,abominaplted,1499
abostoler,abostoler,1847
abostoler,abostoler,1857
abostoler,abostoler,1866
abostoler,abostoler,1894
Abostoler,abostoler,1903
Abostoler,abostoler,1914
abostoler,abostoler,1925
abostoler,abostoler,1920
abot,abot,1909
abourz,abourzh,1925
abreted,abreted,1990
abriein,abrii,1838
abriein,abrii,1861
eabroq,abrok,1787
Absant,absant,1499
absint,absint,1857
absinth,absint,1905
assolumant,absolumant,1792
absolution,absolusion,1621
Assolvereah,absolverezh,1744
asolvereh,absolverezh,1904
Absoluet,absolvet,1499
abus,abuz,1530
abus,abuz,1612
Abuss,abuz,1744
abus,abuz,1834
nehretketabuz,abuz,1849
abus,abuz,1890
Abuz,abuz,1906
abusance,abuzas,1790
abusanceu,abuzas,1790
abusance,abuzas,1838
abuzans,abuzas,1922
Abusation,abuzasion,1744
abuzet,abuziabuz,1913
ambuzi,abuziabuz,1944
Abuzi,abuziabuz,1957
abuzi,abuziabuz,1961
abuzi,abuziabuz,1904
mesneabuzambket,abuziabuz,1957
abuzi,abuziabuz,1927
Abusein,abuziabuz,1744
abuzet,abuziabuz,1970
aambus,abuziabuz,1978
Abusi,abuziabuz,1792
abuset,abuziabuz,1893
abusei,abuziabuz,1732
abuzi,abuziabuz,1790
humabuset,abuziabuz,1857
enemabusi,abuziabuz,1710
humabust,abuziabuz,1790
Aichach,ach,1732
ach,ach,1732
ec'h,ac'h,1923
Ac'hac'h,ac'h,1925
Ac'h,ac'h,1934
Ac'ha,ac'haac'han,1950
ahanont,ac'hanont,1913
achant,achant,1924
Achantour,achanterachantour,1659
achantryen,achanterachantour,1732
achaper,achaper,1732
Achapet,achapet,1732
ac'halema,ac'halemaac'hanema,1924
ahenema,ac'halemaac'hanema,1932
ahanemen,ac'halemaac'hanema,1928
ahanemen,ac'halemaac'hanema,1929
Ahanemande,ac'halemaac'hanema,1939
Ac'haleno,ac'haleno,1990
Ac'hubi,ac'hubi,1752
aoulan,ac'hwilan,1919
ed,adan,1633
hadan,adan,1732
hadan,adanmur,1633
hadanvor,adanmur,1732
adarmead,adarmead,1931
Adastennet,adastenn,1923
adazeza,adazeza,1982
Adourou,adc'horo,1931
hadgenel,adc'henel,1907
adc'hoariet,adc'hoari,1936
addastum,addastum,1935
hadeski,addeski,1924
addibab,addibab,1905
Addibuni,addibuni,1935
haddigorin,addigeri,1913
addihuni,addihuni,1922
Haddimizi,addimezi,1732
nahaddimezfezket,addimezi,1902
haddime,addimezi,1903
aaddimezas,addimezi,1912
haddimei,addimezi,1913
ec'haddiskennan,addiskenn,1903
addizrei,addizrei,1935
Enemaddoug,addougen,1907
haddresset,addresa,1829
addresa,addresa,1965
adhanvet,adenvel,1935
adeoliet,adeoulia,1925
hadereet,aderen,1903
adeureuji,adeuredi,1919
Adfikeraffeker,adfeker,1913
ion,adfekioner,1904
Affikioner,adfekioner,1913
adfonsa,adfosa,1935
adfosa,adfosa,1987
eadfreskdidan,adfreska,1940
adjentmaer,adjantmaer,1904
ajantmear,adjantmaer,1904
atjand,adjantmaer,1847
ajant,adjantmaer,1904
o,adjod,1931
adjoga,adjoga,1987
hadjunta,adjunta,1857
Adkanan,adkana,1913
aadkane,adkana,1908
adkanan,adkana,1925
atcaret,adkarout,1499
adkarout,adkarout,1939
Adkeltiekaat,adkeltiekaat,1920
hadkemer,adkemer,1857
adkemer,adkemer,1903
hadkemer,adkemer,1908
hadkemer,adkemer,1903
